0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Phone Booth,2002,R,04 Apr 2003,81 min,"Crime, Thriller",Joel Schumacher,Larry Cohen,"Colin Farrell, Kiefer Sutherland, Forest Whitaker","Publicist Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle. Unable to leave or receive outside help, Stuart's negotiation with the caller leads to a jaw-dropping climax.","English, Swahili",United States,1 win & 8 nominations total,https://m.media-amazon.com/images/M/MV5BYjJhYTNhYmEtODcyOS00ZGEwLWEwZTYtNzlkMmY0MjQ1OWQwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,7.1,"294,252",tt0183649,movie,N/A,"$46,566,212",N/A,N/A,True
A Walk to Remember,2002,PG,25 Jan 2002,101 min,"Drama, Romance",Adam Shankman,"Nicholas Sparks, Karen Janszen","Mandy Moore, Shane West, Peter Coyote","Two North Carolina teens, Landon Carter and Jamie Sullivan, are thrown together after Landon gets into trouble and is sentenced to perform community service.",English,United States,4 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYjkxZWE0YjMtYTk2OS00ZmFjLTk2YjEtY2M3MGY4MzE4MGNkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,7.3,"226,548",tt0281358,movie,N/A,"$41,281,092",N/A,N/A,True
Dead Man Walking,1995,R,02 Feb 1996,122 min,"Crime, Drama",Tim Robbins,"Helen Prejean, Tim Robbins","Susan Sarandon, Sean Penn, Robert Prosky","A nun, while comforting a convicted killer on death row, empathizes with both the killer and his victim's families.",English,"United Kingdom, United States",Won 1 Oscar. 23 wins & 25 nominations total,https://m.media-amazon.com/images/M/MV5BMTM3NzA1MjM2N15BMl5BanBnXkFtZTcwMzY3MTMzNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.5,"103,673",tt0112818,movie,N/A,"$39,363,635",N/A,N/A,True
Cruel Intentions,1999,R,05 Mar 1999,97 min,"Drama, Romance",Roger Kumble,"Choderlos de Laclos, Roger Kumble","Sarah Michelle Gellar, Ryan Phillippe, Reese Witherspoon",Two vicious step-siblings of an elite Manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.,"English, Vietnamese, French",United States,8 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BMjgyYmVjNWYtZTNjOS00YjEyLWI0MjEtMDgwYWI2YzZiMTFkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.8,"212,796",tt0139134,movie,N/A,"$38,773,785",N/A,N/A,True
Saw VI,2009,R,23 Oct 2009,90 min,"Horror, Mystery, Thriller",Kevin Greutert,"Patrick Melton, Marcus Dunstan","Costas Mandylor, Mark Rolston, Betsy Russell","Agent Strahm is dead, and FBI agent Erickson draws nearer to Hoffman. Meanwhile, a pair of insurance executives find themselves in another game set by Jigsaw.",English,"Canada, United States, Australia",2 nominations total,https://m.media-amazon.com/images/M/MV5BMTY1MzkzNTYyMl5BMl5BanBnXkFtZTcwOTg4MjE5Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,6.0,"129,490",tt1233227,movie,N/A,"$27,693,292",N/A,N/A,True
History of the World: Part I,1981,R,12 Jun 1981,92 min,"Comedy, History, Musical",Mel Brooks,Mel Brooks,"Mel Brooks, Gregory Hines, Dom DeLuise",Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.,"English, Latin, French",United States,1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMDk3Zjc4MWYtNjVjYS00NTBjLTg4NmUtNzA4ODRjYzEyMDgzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.8,"56,470",tt0082517,movie,N/A,"$31,672,907",N/A,N/A,True
The Secret Life of Bees,2008,PG-13,17 Oct 2008,114 min,Drama,Gina Prince-Bythewood,"Gina Prince-Bythewood, Sue Monk Kidd","Dakota Fanning, Jennifer Hudson, Queen Latifah","1964. Lily, a lonely teenager, flees from her home and reaches a small town in South Carolina. Once there, she finds herself in the company of the Boatwright sisters who introduce her to a new world.",English,United States,11 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BOTgzNDIzMTM2OV5BMl5BanBnXkFtZTcwMTQzNTE4MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.2,"28,931",tt0416212,movie,N/A,"$37,770,162",N/A,N/A,True
Corky Romano,2001,PG-13,12 Oct 2001,86 min,"Comedy, Crime",Rob Pritts,"David Garrett, Jason Ward","Chris Kattan, Peter Falk, Vinessa Shaw",The loser son of a Mafia honcho must go undercover for the FBI.,"English, Vietnamese, Spanish, Thai",United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BMjgzNzE2ODQtMGNlNy00ZmY0LWIyMzctY2U5NmJmZDg1NTlhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '20/100'}]",20,4.7,"13,928",tt0250310,movie,N/A,"$23,980,304",N/A,N/A,True
Raising Cain,1992,R,07 Aug 1992,92 min,"Crime, Drama, Horror",Brian De Palma,Brian De Palma,"John Lithgow, Lolita Davidovich, Steven Bauer","The oncologist wife of a prominent child psychologist suspects her husband has an unhealthy scientific obsession with their child, unaware of what - or who - is really going on inside his head.","English, Spanish",United States,5 nominations,https://m.media-amazon.com/images/M/MV5BYzNmZWEwM2MtMjYzMC00NTUzLThjN2YtZGJjYmViZjUwMjYxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.1,"17,862",tt0105217,movie,N/A,"$21,370,057",N/A,N/A,True
Iron Fist,2017–2018,TV-MA,17 Mar 2017,2 min,"Action, Adventure, Crime",N/A,Scott Buck,"Finn Jones, Jessica Henwick, Jessica Stroup",A young man is bestowed with incredible martial arts skills and a mystical force known as the Iron Fist.,"English, Mandarin, Japanese, Russian, Korean",United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMjI5Mjg1NDcyOV5BMl5BanBnXkFtZTgwMjAxOTQ5MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,"144,559",tt3322310,series,2,True,,,
Invaders from Mars,1986,PG,06 Jun 1986,100 min,"Horror, Sci-Fi",Tobe Hooper,"Richard Blake, Dan O'Bannon, Don Jakoby","Karen Black, Hunter Carson, Timothy Bottoms",A boy tries to stop aliens who have taken over his town and are attempting to brainwash its inhabitants.,English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BOWY3YTU2NzItNDczZS00NmE5LWFkMWYtYmE3YjNjMjEyZjM4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.5,"11,302",tt0091276,movie,N/A,"$4,884,663",N/A,N/A,True
Brooklyn Nine-Nine,2013–2021,TV-14,17 Sep 2013,22 min,"Comedy, Crime",N/A,"Dan Goor, Michael Schur","Andy Samberg, Stephanie Beatriz, Terry Crews","Comedy series following the exploits of Det. Jake Peralta and his diverse, lovable colleagues as they police the NYPD's 99th Precinct.",English,United States,Won 2 Primetime Emmys. 21 wins & 138 nominations total,https://m.media-amazon.com/images/M/MV5BNzBiODQxZTUtNjc0MC00Yzc1LThmYTMtN2YwYTU3NjgxMmI4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,"392,510",tt2467372,series,8,True,,,
Barry Lyndon,1975,PG,18 Dec 1975,185 min,"Adventure, Drama, War",Stanley Kubrick,"Stanley Kubrick, William Makepeace Thackeray","Ryan O'Neal, Marisa Berenson, Patrick Magee",An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,"English, German, French","United Kingdom, United States",Won 4 Oscars. 17 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BNmM2MGQ5Y2UtYzA3ZC00ZDJlLTkwNDYtMjBmZGExZDJiN2RlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,8.1,"192,864",tt0072684,movie,N/A,N/A,N/A,N/A,True
Out Cold,2001,PG-13,21 Nov 2001,89 min,"Comedy, Sport","Brendan Malloy, Emmett Malloy",Jon Zack,"Flex Alexander, David Denman, A.J. Cook",A snowboarder's plans for his own snowboard park go awry when an ex-girlfriend returns to town.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGUxZDZiYzAtMTc3My00OGQ0LWE5NDMtZWIwMzk2Zjk4ZjE4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22,6.2,"18,718",tt0253798,movie,N/A,"$13,906,394",N/A,N/A,True
The Ladies Man,2000,R,13 Oct 2000,84 min,Comedy,Reginald Hudlin,"Tim Meadows, Dennis McNicholas, Harper Steele","Tim Meadows, Karyn Parsons, Billy Dee Williams",The Saturday Night Live (1975) character gets a big screen treatment.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BZjA4Y2Y0YmMtODY2NC00ZGVmLWIwMWYtOGNlYTFiYThmN2NiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22,5.2,"13,973",tt0213790,movie,N/A,"$13,616,610",N/A,N/A,True
Quartet,2012,PG-13,01 Mar 2013,98 min,"Comedy, Drama, Music",Dustin Hoffman,Ronald Harwood,"Maggie Smith, Michael Gambon, Billy Connolly","At a home for retired musicians, the annual concert to celebrate Composer Giuseppe Verdi's birthday is disrupted by the arrival of Jean (Dame Maggie Smith), an eternal diva and the former wife of one of the residents.","English, Italian, Polish, French","United Kingdom, Germany",4 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMTc2MTI0MzI5Ml5BMl5BanBnXkFtZTcwNzkzNjQ4OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.8,"21,680",tt1441951,movie,N/A,"$18,390,117",N/A,N/A,True
Tomcats,2001,R,30 Mar 2001,95 min,Comedy,Gregory Poirier,Gregory Poirier,"Shannon Elizabeth, Jerry O'Connell, Jake Busey","At the wedding of a friend, the remaining bachelors bet on staying single. Seven years later, one of the two remaining loses $51,000 in Vegas. He must get the other guy married to cash in and pay his debt or die. A cute woman help...",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BM2U4YmFkYTQtMmU2ZC00NTJmLTg0MzMtMTNiODAxY2Q3ZTYxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '15/100'}]",15,5.3,"20,064",tt0246989,movie,N/A,"$13,558,739",N/A,N/A,True
Frailty,2001,R,12 Apr 2002,100 min,"Crime, Drama, Thriller",Bill Paxton,Brent Hanley,"Bill Paxton, Matthew McConaughey, Powers Boothe","A mysterious man arrives at the offices of an FBI agent and recounts his childhood: how his religious fanatic father received visions telling him to destroy people who were in fact ""demons.""",English,"United States, Germany",5 wins & 16 nominations total,https://m.media-amazon.com/images/M/MV5BM2MyMWVjNGYtZmRkOC00ZWI4LWI2OWEtYzY3YjNiZjgwNGFkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.2,"95,242",tt0264616,movie,N/A,"$13,110,448",N/A,N/A,True
Woman in Gold,2015,PG-13,10 Apr 2015,109 min,"Biography, Drama, History",Simon Curtis,"Alexi Kaye Campbell, E. Randol Schoenberg, Maria Altmann","Helen Mirren, Ryan Reynolds, Daniel Brühl","Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover artwork she believes rightfully belongs to her family.","English, German, Hebrew","United Kingdom, United States",6 nominations,https://m.media-amazon.com/images/M/MV5BNjc0NzY3OTE0Nl5BMl5BanBnXkFtZTgwNDUyODA4MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,7.3,"64,276",tt2404425,movie,N/A,"$33,307,793",N/A,N/A,True
Kinsey,2004,R,07 Jan 2005,118 min,"Biography, Drama, Romance",Bill Condon,Bill Condon,"Liam Neeson, Laura Linney, Chris O'Donnell","A look at the life of Alfred Kinsey, a pioneer in the area of human sexuality research, whose 1948 publication ""Sexual Behavior in the Human Male"" was one of the first recorded works that saw science address sexual behavior.",English,"Germany, United States",Nominated for 1 Oscar. 17 wins & 51 nominations total,https://m.media-amazon.com/images/M/MV5BMTA0MjA1MjA4MDNeQTJeQWpwZ15BbWU3MDQxMDQ2MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.1,"51,564",tt0362269,movie,N/A,"$10,254,979",N/A,N/A,True
Army of Darkness,1992,R,19 Feb 1993,81 min,"Comedy, Horror",Sam Raimi,"Sam Raimi, Ivan Raimi","Bruce Campbell, Embeth Davidtz, Marcus Gilbert","When Ash Williams is accidentally transported to 1300 A.D., he must retrieve the Necronomicon and battle an army of the dead in order to return home.",English,United States,12 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BYzU4ZDFmNzEtNmE2Ny00OTA1LWEyMmMtZjFiOWM0MGM3YTQ1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.4,"202,006",tt0106308,movie,N/A,"$11,502,976",N/A,N/A,True
Slackers,2002,R,01 Feb 2002,86 min,"Comedy, Romance",Dewey Nicks,David H. Steinberg,"Devon Sawa, Robert B. Martin Jr., Jason Segel","When geeky Ethan discovers three fellow students scamming the examination system, he blackmails them to win over the college's most popular girl.",English,"Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BNTJiYTNkNzItYTUzNy00NzYxLTlkMDMtNDk3NzBhOWUzOGMwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '12/100'}]",12,5.3,"15,379",tt0240900,movie,N/A,"$5,285,941",N/A,N/A,True
What's Eating Gilbert Grape,1993,PG-13,04 Mar 1994,118 min,Drama,Lasse Hallström,Peter Hedges,"Johnny Depp, Leonardo DiCaprio, Juliette Lewis",A young man in a small Midwestern town struggles to care for his mentally-disabled younger brother and morbidly obese mother while attempting to pursue his own happiness.,English,United States,Nominated for 1 Oscar. 8 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BNWM5NWI1OTQtMTJiOS00ZDMxLWE1ODQtZjQ4MDc4OGE4ZjQyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.7,"260,883",tt0108550,movie,N/A,"$10,032,765",N/A,N/A,True
Vera Drake,2004,R,04 Feb 2005,125 min,"Crime, Drama",Mike Leigh,Mike Leigh,"Imelda Staunton, Jim Broadbent, Heather Craney",Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain--a conflict that leads to tragedy for her family.,English,"United Kingdom, France, United States",Nominated for 3 Oscars. 41 wins & 45 nominations total,https://m.media-amazon.com/images/M/MV5BNDkwOGI3ZTAtNGI3OC00MTQxLWJkYzItODlkODg1YzMyMmFlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.6,"27,660",tt0383694,movie,N/A,"$3,775,283",N/A,N/A,True
The Guru,2002,R,14 Feb 2003,94 min,"Comedy, Music, Romance",Daisy von Scherler Mayer,Tracey Jackson,"Jimi Mistry, Heather Graham, Marisa Tomei",A young man leaves India to find fame and fortune in America where he unexpectedly becomes a sex guru.,"English, Hindi","United Kingdom, France, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BMTg4NzY2MDk0Nl5BMl5BanBnXkFtZTYwNTUxMTg5._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,5.4,"15,581",tt0280720,movie,N/A,"$3,095,506",N/A,N/A,True
The Perez Family,1995,R,12 May 1995,113 min,"Comedy, Romance, Drama",Mira Nair,"Christine Bell, Robin Swicord","Marisa Tomei, Anjelica Huston, Alfred Molina","In 1980, USA opens to Cuban refugees. Once in Miami, Dorita tries to create a Perez ""family"" of 3 to get a sponsor. She wants Juan to be her ""husband"" - plus a ""son"" or ""dad"".",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTM2OGQ3NWYtMWZjZC00MDI1LThmN2YtMDM1MzIwYzkyZWI3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",N/A,6.0,"2,488",tt0114113,movie,N/A,"$2,832,826",N/A,N/A,True
Inside Llewyn Davis,2013,R,10 Jan 2014,104 min,"Drama, Music","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Oscar Isaac, Carey Mulligan, John Goodman",A week in the life of a young singer as he navigates the Greenwich Village folk scene of 1961.,English,"United States, United Kingdom, France",Nominated for 2 Oscars. 47 wins & 174 nominations total,https://m.media-amazon.com/images/M/MV5BMjAxNjcyNDQxM15BMl5BanBnXkFtZTgwNzU2NDA0MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '93/100'}]",93,7.4,"166,028",tt2042568,movie,N/A,"$13,235,319",N/A,N/A,True
"O Brother, Where Art Thou?",2000,PG-13,02 Feb 2001,107 min,"Adventure, Comedy, Crime","Joel Coen, Ethan Coen","Homer, Ethan Coen, Joel Coen","George Clooney, John Turturro, Tim Blake Nelson","In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.",English,"United Kingdom, France, United States",Nominated for 2 Oscars. 8 wins & 38 nominations total,https://m.media-amazon.com/images/M/MV5BMDhmMzZkYzctOTQ4MS00NWEzLWI1YzMtNTllZDhkYjgwOWQ0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.7,"341,313",tt0190590,movie,N/A,"$45,512,588",N/A,N/A,True
Return to the Blue Lagoon,1991,PG-13,02 Aug 1991,102 min,"Adventure, Drama, Romance",William A. Graham,"Henry De Vere Stacpoole, Leslie Stevens","Brian Krause, Milla Jovovich, Lisa Pelikan","In this sequel to The Blue Lagoon (1980), two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become suntanned teenagers in love.",English,United States,6 nominations total,https://m.media-amazon.com/images/M/MV5BNWZlNDZmYWItODhlNC00MTFjLWI4NjctOWQzYjhhOTc0OTc2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,5.2,"22,148",tt0102782,movie,N/A,"$2,807,854",N/A,N/A,True
The Molly Maguires,1970,PG,24 May 1970,124 min,"Drama, History",Martin Ritt,"Arthur H. Lewis, Walter Bernstein","Sean Connery, Richard Harris, Samantha Eggar","In 1876 Pennsylvania, a group of Irish immigrant coal miners begin to retaliate against the cruelty of their work environment.",English,United States,Nominated for 1 Oscar. 2 nominations total,https://m.media-amazon.com/images/M/MV5BZTY5ODhkNjctYjZmZS00ZWYyLThkMTYtZjUwYjM2ODI3NzYwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.8,"4,418",tt0066090,movie,N/A,N/A,N/A,N/A,True
